文件,情感,时长(s),静音比例,F0均值(Hz),F0标准差(Hz),SNR(dB),频谱平滑度,说话速率(syll/sec)
42.EF_7 happy_3.wav,HAPPY,2.7306875,0.4927007299270073,267.75705537608,20.801013725037848,7.642045617103577,0.2973629,3.6620814355359226
42.EF_7 happy_4.wav,HAPPY,2.7306875,0.42700729927007297,258.3224674852003,27.204614058304813,6.933813095092773,0.28619528,2.1972488613215537
42.EF_7 happy_5.wav,HAPPY,3.669375,0.35967302452316074,315.563073130003,54.32628798136973,7.173941135406494,0.34117296,3.270311701584057
42.TF_8_happy_1.wav,HAPPY,2.901375,0.4329896907216495,313.25996844963464,55.326605104384946,8.673023581504822,0.39367914,3.4466416785144975
42.TF_8_happy_2.wav,HAPPY,2.9866875,0.3110367892976589,283.95123296410054,46.85323412536262,9.254803657531738,0.7022499,4.352648209764162
42.TF_8_happy_3.wav,HAPPY,2.4746875,0.4959677419354839,251.70299101653808,37.55684133526586,13.222352266311646,0.5538854,3.23273140548049
42.TF_8_happy_4.wav,HAPPY,3.2426875,0.27384615384615385,250.30172062629748,27.54743754100065,7.626966834068298,0.50944555,5.242565002023784
42.TF_8_happy_5.wav,HAPPY,2.4746875,0.4596774193548387,264.37096572077695,42.17149359945661,10.213242769241333,0.4839505,3.6368228311655515
43.EM_9 happy_1.wav,HAPPY,2.048,0.4926829268292683,311.9980923208166,88.15362254051146,12.512685060501099,0.4663614,3.90625
43.EM_9 happy_2.wav,HAPPY,1.9626875,0.3401015228426396,340.88826754633345,75.79857739635082,12.98933744430542,0.65366125,4.585549151354966
43.EM_9 happy_3.wav,HAPPY,2.133375,0.34579439252336447,339.32890618038516,77.55519282472505,11.193959712982178,0.6725347,4.68740844905373
43.EM_9 happy_4.wav,HAPPY,2.304,0.49783549783549785,329.4536744377402,60.742480618911266,11.969302892684937,0.38977277,3.0381944444444446
43.EM_9 happy_5.wav,HAPPY,2.133375,0.34579439252336447,395.01204197449346,74.12439360522396,11.423012018203735,0.6998226,5.624890138864475
43.TM_8_happy_1.wav,HAPPY,2.389375,0.3263598326359833,269.2016415145785,34.35052972264157,9.263669848442078,0.42965,6.6963117970180495
43.TM_8_happy_2.wav,HAPPY,3.157375,0.49683544303797467,258.77981033986964,34.22784173564906,16.73181176185608,0.44505575,3.483906726315373
43.TM_8_happy_3.wav,HAPPY,2.816,0.6028368794326241,258.6679250223407,30.334323100535812,26.492576599121094,0.5039442,2.1306818181818183
43.TM_8_happy_4.wav,HAPPY,2.9866875,0.43812709030100333,260.32611383521476,26.690309634432708,13.417752981185913,0.3356648,4.352648209764162
43.TM_8_happy_5.wav,HAPPY,2.4746875,0.5685483870967742,254.02100751012844,32.836324831694256,19.9899423122406,0.30493805,2.8286399797954287
44.EF_11 happy_1.wav,HAPPY,2.389375,0.5271966527196653,310.57444259602744,53.45394343530794,19.8009991645813,0.74453926,2.0925974365681403
44.EF_11 happy_2.wav,HAPPY,2.048,0.4975609756097561,318.7386771260923,46.97165190850527,18.754290342330933,0.4541157,5.37109375
44.EF_11 happy_3.wav,HAPPY,1.792,0.5111111111111111,316.9267259983152,50.58190696201488,16.685495376586914,0.50286543,3.3482142857142856
44.EF_11 happy_4.wav,HAPPY,1.4506875,0.3972602739726027,293.18127487118085,27.92164632576342,20.188415050506592,0.72723,4.135970014217397
44.EF_11 happy_5.wav,HAPPY,1.9626875,0.5482233502538071,327.1848764637969,64.2126520993732,23.924083709716797,0.4175455,3.0570327675699773
44.TF_8_happy_1.wav,HAPPY,3.072,0.37012987012987014,349.4113663276172,39.47095321073482,7.46022641658783,0.34324828,3.5807291666666665
44.TF_8_happy_2.wav,HAPPY,3.669375,0.3678474114441417,325.359441190305,51.761604360924444,8.200570940971375,0.39057618,4.087889626980071
44.TF_8_happy_3.wav,HAPPY,2.389375,0.3389121338912134,373.7369490946281,51.43780353884887,8.050792813301086,0.3863122,3.7666753858226527
44.TF_8_happy_4.wav,HAPPY,3.2426875,0.2153846153846154,325.7106880383684,41.257179726939164,6.179049611091614,0.43512866,4.625792648844516
44.TF_8_happy_5.wav,HAPPY,2.389375,0.24267782426778242,361.59218497485,33.58901103218872,8.619682788848877,0.66296285,5.022233847763537
45.EF_7 happy_1.wav,HAPPY,2.389375,0.5941422594142259,339.10682861775103,61.01604342975059,15.580731630325317,0.76734996,2.5111169238817683
45.EF_7 happy_2.wav,HAPPY,2.2186875,0.5315315315315315,321.426633011464,72.163251294031,10.956099033355713,0.38683745,3.155018451223978
45.EF_7 happy_3.wav,HAPPY,2.901375,0.5051546391752577,330.2748033429243,25.312368963669872,14.26371455192566,0.56597406,2.757313342811598
45.EF_7 happy_4.wav,HAPPY,2.4746875,0.5362903225806451,380.54780407545616,97.30989607470464,14.573270082473755,0.45806634,3.23273140548049
45.EF_7 happy_5.wav,HAPPY,2.4746875,0.38306451612903225,350.09138285241914,77.36690102838936,12.871123552322388,0.749073,3.6368228311655515
45.TM_8_happy_1.wav,HAPPY,2.645375,0.3622641509433962,335.4970678255427,50.22029953540856,13.521960973739624,0.8307046,4.536218872560601
45.TM_8_happy_2.wav,HAPPY,2.645375,0.38113207547169814,340.04286516659903,31.970638229163544,11.535671949386597,0.848245,4.914237111940651
45.TM_8_happy_3.wav,HAPPY,2.645375,0.4528301886792453,284.3732196509009,37.4733472044456,17.556769847869873,0.72736627,3.4021641544204506
45.TM_8_happy_4.wav,HAPPY,2.901375,0.30584192439862545,281.43761668881973,19.12261511626546,13.688989877700806,0.7349617,5.169962517771746
45.TM_8_happy_5.wav,HAPPY,2.9866875,0.5785953177257525,263.3424497723157,29.182407885887233,21.288959980010986,0.6037928,2.3437336514114717
46.EM_10 happy_1.wav,HAPPY,3.157375,0.30063291139240506,274.64719800515326,10.670570863009988,8.944042325019836,0.42107826,4.7507818995209625
46.EM_10 happy_2.wav,HAPPY,2.389375,0.16317991631799164,274.40629376948425,19.34424594986318,4.7127461433410645,0.36483687,5.022233847763537
46.EM_10 happy_3.wav,HAPPY,2.4746875,0.10080645161290322,289.1509305389613,12.021280460793497,6.135908365249634,0.62719655,7.273645662331103
46.EM_10 happy_4.wav,HAPPY,2.56,0.3968871595330739,291.55278527133333,58.84344625505875,6.566491723060608,0.2601172,4.6875
46.EM_10 happy_5.wav,HAPPY,2.133375,0.3364485981308411,275.6573726555382,27.117116468613432,7.30078399181366,0.42722544,3.7499267592429835
46.TF_8_happy_1.wav,HAPPY,2.901375,0.27835051546391754,308.733494759274,42.408263744210714,7.55615234375,0.40802938,5.169962517771746
46.TF_8_happy_2.wav,HAPPY,2.9866875,0.3979933110367893,332.5300238260591,43.17812740559275,7.435919642448425,0.28501818,4.01782911670538
46.TF_8_happy_3.wav,HAPPY,2.816,0.24113475177304963,299.7669676929368,54.36015192331051,9.026290774345398,0.6476361,4.616477272727273
46.TF_8_happy_4.wav,HAPPY,3.669375,0.30517711171662126,271.67420864258503,40.71921646607771,8.708205819129944,0.515482,4.905467552376086
46.TF_8_happy_5.wav,HAPPY,2.9866875,0.41471571906354515,296.5292723722116,36.594071839479504,10.174918174743652,0.51511896,3.348190930587817
47.EF_7 happy_1.wav,HAPPY,2.56,0.35019455252918286,380.0374666716019,49.84801209658237,13.572824001312256,0.90472513,3.90625
47.EF_7 happy_2.wav,HAPPY,2.56,0.5875486381322957,364.6244395834906,72.85606208281678,14.4236421585083,0.45640466,3.125
47.EF_7 happy_3.wav,HAPPY,2.048,0.5317073170731708,355.0657705281648,46.19230665956793,15.888468027114868,0.6127063,2.44140625
47.EF_7 happy_4.wav,HAPPY,1.536,0.3181818181818182,360.2950570708734,47.49485743221897,10.481570959091187,0.7395814,4.557291666666667
47.EF_7 happy_5.wav,HAPPY,2.048,0.47804878048780486,339.9884545419889,72.85030388951719,13.867539167404175,0.5934375,2.9296875
47.TM_8_happy_1.wav,HAPPY,3.328,0.3843843843843844,277.6814843229981,36.561095969013,15.437037944793701,0.86365634,3.3052884615384617
47.TM_8_happy_2.wav,HAPPY,3.4986875,0.4828571428571429,258.38801741384174,33.006803723604776,18.08342695236206,0.93878,3.4298576251808712
47.TM_8_happy_3.wav,HAPPY,2.389375,0.32217573221757323,290.76030637773596,58.25349843106188,12.617921829223633,1.8831925,5.859272822390793
47.TM_8_happy_4.wav,HAPPY,2.901375,0.44329896907216493,257.38281030669975,27.0941314911856,19.317820072174072,0.97243774,3.4466416785144975
47.TM_8_happy_5.wav,HAPPY,1.877375,0.5797872340425532,260.24118228746477,11.053591320676464,36.59421920776367,0.45808843,2.6632931619948064
48.EF_9 happy_1.wav,HAPPY,2.816,0.5177304964539007,340.0279740374808,61.75877554420802,11.716910600662231,0.47228524,1.4204545454545456
48.EF_9 happy_2.wav,HAPPY,2.645375,0.5358490566037736,333.3293069843518,69.32063238291104,7.51027524471283,0.24941386,2.2681094362803007
48.EF_9 happy_3.wav,HAPPY,2.56,0.48249027237354086,340.79800192384107,72.84246252492096,10.86030125617981,0.5366696,3.515625
48.EF_9 happy_4.wav,HAPPY,2.389375,0.42677824267782427,306.4083764115512,80.21309739309947,10.493979454040527,0.53980744,2.5111169238817683
48.EF_9 happy_5.wav,HAPPY,2.304,0.5670995670995671,349.4643726479437,68.16028577096125,10.38974642753601,0.3814975,2.604166666666667
48.TM_8_happy_1.wav,HAPPY,4.437375,0.5540540540540541,290.3267430975595,35.1542507009899,24.46906328201294,0.76720256,2.929659990422265
48.TM_8_happy_2.wav,HAPPY,2.7306875,0.40875912408759124,292.41961521854796,20.615057192097296,13.59755277633667,0.79310066,4.028289579089515
48.TM_8_happy_3.wav,HAPPY,2.7306875,0.4124087591240876,264.2948297199197,29.65242634142498,18.975318670272827,0.9814231,4.3944977226431075
48.TM_8_happy_4.wav,HAPPY,2.56,0.3346303501945525,275.52079262086846,17.777399614948013,11.52248501777649,1.1791364,4.296875
48.TM_8_happy_5.wav,HAPPY,2.4746875,0.40725806451612906,277.4914346177659,39.53614861440893,15.356725454330444,1.151807,4.445005682535673
49.EF_10 happy_1.wav,HAPPY,2.133375,0.4532710280373832,281.0096293176698,47.98367893293104,8.838539123535156,0.3084719,3.2811859143376108
49.EF_10 happy_2.wav,HAPPY,2.048,0.375609756097561,289.74414034861377,85.39928746972218,10.052856206893921,0.5376815,4.39453125
49.EF_10 happy_3.wav,HAPPY,2.304,0.5627705627705628,287.254568665276,50.17912557454074,10.602573156356812,0.4353059,2.604166666666667
49.EF_10 happy_4.wav,HAPPY,2.645375,0.35471698113207545,320.8859866471516,65.140032501172,10.830883979797363,0.7072671,3.780182393800501
49.EF_10 happy_5.wav,HAPPY,2.133375,0.616822429906542,337.6487590192456,44.457591551091596,8.781711459159851,0.29070088,1.8749633796214917
49.TF_8_happy_1.wav,HAPPY,2.56,0.31906614785992216,332.0106947471493,71.51303540641467,10.069622993469238,0.84872836,3.90625
49.TF_8_happy_2.wav,HAPPY,2.7306875,0.291970802919708,327.46401372482325,68.79342699582668,10.314922332763672,0.8717386,4.760705866196699
49.TF_8_happy_3.wav,HAPPY,2.2186875,0.35585585585585583,282.0640620123845,42.908623445161574,9.474831819534302,0.5710608,4.056452294430828
49.TF_8_happy_4.wav,HAPPY,2.816,0.30851063829787234,289.83806650468154,44.27238989442794,6.865970492362976,0.43078828,5.326704545454546
49.TF_8_happy_5.wav,HAPPY,2.304,0.37662337662337664,315.06887673364486,50.68122891969162,9.449331164360046,0.6640893,4.774305555555556
5.EF_8 happy_1.wav,HAPPY,2.048,0.5170731707317073,317.48910907765173,32.33625411023581,8.684453964233398,0.37143275,2.9296875
5.EF_8 happy_2.wav,HAPPY,2.4746875,0.6895161290322581,306.9851141623689,35.45620585262251,9.808492064476013,0.29526764,2.0204571284253063
5.EF_8 happy_3.wav,HAPPY,1.9626875,0.23857868020304568,308.88329805936803,28.650666366993427,6.71410858631134,0.56068337,6.623570996401618
5.EF_8 happy_4.wav,HAPPY,2.4746875,0.43548387096774194,335.37958993941606,37.903006809372144,10.797491073608398,0.44861665,2.8286399797954287
5.EF_8 happy_5.wav,HAPPY,2.9866875,0.47157190635451507,321.87671497373253,22.3275421425456,11.502878665924072,0.5390703,3.0133718375290353
5.TM_12_happy_1.wav,HAPPY,4.864,0.7597535934291582,265.2317941014559,46.09344720009293,38.33113431930542,0.25716376,1.850328947368421
5.TM_12_happy_2.wav,HAPPY,2.133375,0.397196261682243,280.2830768368581,29.36446050273197,12.577096223831177,0.719499,5.1561492939591025
5.TM_12_happy_3.wav,HAPPY,2.048,0.48292682926829267,260.6272771912581,37.19837837574961,17.978663444519043,0.50788915,4.39453125
5.TM_12_happy_4.wav,HAPPY,2.56,0.4669260700389105,267.2131588068991,32.53206502481337,17.33676552772522,0.55974203,3.90625
5.TM_12_happy_5.wav,HAPPY,1.792,0.5666666666666667,248.75369147787234,32.91507605136225,20.174477100372314,0.4478488,2.232142857142857
50.EM_9 happy_1.wav,HAPPY,2.048,0.34146341463414637,325.0821710461281,33.40624982448266,13.951858282089233,1.0749459,3.90625
50.EM_9 happy_2.wav,HAPPY,2.133375,0.3691588785046729,326.8110844264817,63.15975075237571,12.849104404449463,0.8755021,2.343704224526865
50.EM_9 happy_3.wav,HAPPY,1.9626875,0.5583756345177665,313.58954745137527,33.66837460407823,15.229506492614746,0.53804255,2.038021845046652
50.EM_9 happy_4.wav,HAPPY,1.877375,0.22872340425531915,355.4607165030778,37.182474730281335,10.249898433685303,0.92763966,5.859244956388574
50.EM_9 happy_5.wav,HAPPY,1.9626875,0.4467005076142132,300.97381984161393,49.601859756820815,13.69921088218689,0.62950563,4.585549151354966
50.TF_8_happy_1.wav,HAPPY,2.645375,0.3132075471698113,350.6703712556379,55.01174261577282,8.163902163505554,0.534021,5.670273590700751
50.TF_8_happy_2.wav,HAPPY,2.816,0.2978723404255319,351.1063685787581,74.86121302964496,7.912550568580627,0.47763997,4.971590909090909
50.TF_8_happy_3.wav,HAPPY,2.4746875,0.3790322580645161,322.06568393825023,48.34169277453257,9.884699583053589,0.59017676,4.040914256850613
50.TF_8_happy_4.wav,HAPPY,3.072,0.38311688311688313,299.08104763376605,55.91131754539862,8.243830800056458,0.38812745,4.557291666666667
50.TF_8_happy_5.wav,HAPPY,2.389375,0.2928870292887029,325.41374243667974,40.15757809264802,10.326776504516602,0.7697948,3.3481558985090247
51.EF_9 happy_1.wav,HAPPY,2.645375,0.4981132075471698,416.14927367415817,55.14542258373013,10.634806156158447,0.45893216,2.2681094362803007
51.EF_9 happy_2.wav,HAPPY,2.56,0.4163424124513619,379.7626396955481,64.06327158426667,9.918874502182007,0.35685998,1.953125
51.EF_9 happy_3.wav,HAPPY,2.4746875,0.31451612903225806,305.6075955422425,66.2958969703256,8.100006580352783,0.47114387,3.6368228311655515
51.EF_9 happy_4.wav,HAPPY,2.901375,0.5601374570446735,298.5908630742407,53.43485942785147,8.93484652042389,0.4048239,2.412649174960148
51.EF_9 happy_5.wav,HAPPY,2.645375,0.4716981132075472,304.19106366827305,49.16319832976827,9.747278094291687,0.5336224,3.4021641544204506
51.TM_7_happy_1.wav,HAPPY,2.2186875,0.42342342342342343,260.2064391956634,29.054552225044198,10.26753306388855,0.47307137,4.507169216034254
51.TM_7_happy_2.wav,HAPPY,2.816,0.450354609929078,258.93693608386195,27.059207134608464,14.513899087905884,0.5178458,3.5511363636363638
51.TM_7_happy_3.wav,HAPPY,2.645375,0.39245283018867927,257.15789943351814,43.61595352947285,12.021397352218628,0.6009415,3.4021641544204506
51.TM_7_happy_4.wav,HAPPY,4.864,0.4989733059548255,230.51635146961718,26.82808539277693,17.92766571044922,0.42786536,3.2894736842105265
51.TM_7_happy_5.wav,HAPPY,3.4986875,0.6314285714285715,247.17402676180805,34.95435387173058,39.049880504608154,0.551579,3.144036156415799
52.EF_12 happy_1.wav,HAPPY,2.56,0.4280155642023346,303.88170152920145,40.229374550498626,11.627854108810425,0.643727,2.34375
52.EF_12 happy_2.wav,HAPPY,2.2186875,0.7342342342342343,310.87782079756454,20.85527456694331,,0.29124177,1.8028676864137017
52.EF_12 happy_3.wav,HAPPY,2.304,0.5974025974025974,287.3273845066984,14.780993823602799,9.928474426269531,0.40814087,2.604166666666667
52.EF_12 happy_4.wav,HAPPY,3.2426875,0.5230769230769231,277.53848263125286,95.404354413952,9.02233600616455,0.38461524,2.7754755893067093
52.EF_12 happy_5.wav,HAPPY,2.133375,0.5233644859813084,281.78317833652284,30.74520448313058,8.215392827987671,0.3543836,3.2811859143376108
52.TF_7_happy_1.wav,HAPPY,3.072,0.16883116883116883,333.19051030655794,55.75250413325697,8.378573656082153,0.6738441,5.533854166666667
52.TF_7_happy_2.wav,HAPPY,3.157375,0.22784810126582278,327.7857542057101,38.888766083338616,8.903722167015076,0.7579574,6.017657072726553
52.TF_7_happy_3.wav,HAPPY,2.816,0.3971631205673759,296.72258342959935,51.10224064726809,11.083378791809082,0.6476756,2.8409090909090913
52.TF_7_happy_4.wav,HAPPY,3.413375,0.2982456140350877,310.353930811321,39.78810139833669,9.277054071426392,0.73578674,4.101512432709562
52.TF_7_happy_5.wav,HAPPY,2.816,0.40070921985815605,311.2401257053056,54.62479599521312,10.30460238456726,0.58605886,3.9062500000000004
53.EM_7 happy_1.wav,HAPPY,2.389375,0.6443514644351465,293.2637636865333,33.136323661043946,,0.35837904,3.3481558985090247
53.EM_7 happy_2.wav,HAPPY,2.304,0.5454545454545454,267.6089446107093,12.581283604032713,10.432206392288208,0.42438024,3.9062500000000004
53.EM_7 happy_3.wav,HAPPY,2.2186875,0.49099099099099097,270.98218174503796,13.576634401426087,10.39054274559021,0.45792696,2.253584608017127
53.EM_7 happy_4.wav,HAPPY,2.816,0.5638297872340425,281.9246258815338,27.63681390621278,11.99139952659607,0.60981965,2.4857954545454546
53.EM_7 happy_5.wav,HAPPY,2.4746875,0.5,265.2040644031782,29.14600162279579,10.158905982971191,0.41242024,2.8286399797954287
53.TF_7_happy_1.wav,HAPPY,3.328,0.5075075075075075,306.0070376257719,35.59833895705887,11.803878545761108,0.43406677,2.7043269230769234
53.TF_7_happy_2.wav,HAPPY,3.072,0.3538961038961039,314.07158678717826,40.975026227093345,8.682389259338379,0.50572294,2.9296875
53.TF_7_happy_3.wav,HAPPY,2.7306875,0.4343065693430657,296.16399276989046,30.360757677367413,10.259723663330078,0.4749431,3.6620814355359226
53.TF_7_happy_4.wav,HAPPY,3.328,0.5255255255255256,315.8929791840904,52.27512240712997,11.939178705215454,0.42829895,3.3052884615384617
53.TF_7_happy_5.wav,HAPPY,2.7306875,0.41605839416058393,322.9172825209428,37.717078728520576,8.378161191940308,0.39268422,3.6620814355359226
54.EM_7 happy_1.wav,HAPPY,1.9626875,0.45685279187817257,250.26722820380473,22.92561094028524,8.641767501831055,0.3408679,2.547527306308315
54.EM_7 happy_2.wav,HAPPY,2.389375,0.36401673640167365,241.33931082598343,13.961465649057564,9.64129626750946,0.58192736,3.7666753858226527
54.EM_7 happy_3.wav,HAPPY,2.304,0.3463203463203463,231.08226467058105,22.272263227261732,9.252833127975464,0.45752516,4.340277777777778
54.EM_7 happy_4.wav,HAPPY,2.4746875,0.4959677419354839,246.13008539281918,12.431910703537469,8.594428896903992,0.32343426,3.6368228311655515
54.EM_7 happy_5.wav,HAPPY,2.56,0.36964980544747084,315.99731703000015,105.59366536811349,10.331661701202393,0.61350536,2.34375
54.TM_7_happy_1.wav,HAPPY,3.413375,0.4678362573099415,385.46040260298827,52.52762987911504,19.449913501739502,0.8638962,2.929651737649687
54.TM_7_happy_2.wav,HAPPY,2.7306875,0.4051094890510949,386.0054903286136,41.32132998092164,16.702241897583008,1.4116567,4.028289579089515
54.TM_7_happy_3.wav,HAPPY,2.7306875,0.5036496350364964,363.43531923096043,78.23969570189222,20.628633499145508,1.0767096,4.028289579089515
54.TM_7_happy_4.wav,HAPPY,4.693375,0.5297872340425532,377.00584513630787,43.29079359122449,18.69591474533081,0.6401035,2.982928063493755
54.TM_7_happy_5.wav,HAPPY,2.56,0.4785992217898833,351.0176953731219,68.42060165935978,23.772127628326416,1.2286303,3.90625
55.EM_7 happy_1.wav,HAPPY,2.304,0.3593073593073593,328.4844526202183,56.30217853645095,12.92190670967102,0.874358,2.604166666666667
55.EM_7 happy_2.wav,HAPPY,2.2186875,0.46396396396396394,362.6043875162204,75.19248730992149,15.65398097038269,0.68310773,2.253584608017127
55.EM_7 happy_3.wav,HAPPY,1.9626875,0.4213197969543147,341.96964556815385,51.465155408184536,15.001108646392822,1.0517638,3.5665382288316403
55.EM_7 happy_4.wav,HAPPY,2.133375,0.4392523364485981,319.4974109426218,52.915454058585766,15.830334424972534,0.6456736,2.343704224526865
55.EM_7 happy_5.wav,HAPPY,2.645375,0.5433962264150943,332.3065014582122,67.470584918788,16.37189507484436,0.64207464,1.8900911969002505
55.TM_7_happy_1.wav,HAPPY,3.157375,0.41455696202531644,286.6337713784103,50.44547187177318,16.116098165512085,0.8710483,4.434063106219566
55.TM_7_happy_2.wav,HAPPY,2.4746875,0.3548387096774194,306.89581008981446,32.86441312710886,12.233375310897827,0.8120989,4.445005682535673
55.TM_7_happy_3.wav,HAPPY,2.4746875,0.5241935483870968,281.87075053214585,39.01779659886758,21.57813549041748,0.43754065,2.8286399797954287
55.TM_7_happy_4.wav,HAPPY,3.157375,0.2721518987341772,289.3497949194594,29.601647455897062,9.144718050956726,1.255358,5.384219486123758
55.TM_7_happy_5.wav,HAPPY,3.072,0.7142857142857143,286.18188647796643,31.544330154233826,46.81221961975098,0.28126115,1.953125
56.EF_10 happy_1.wav,HAPPY,2.7306875,0.48905109489051096,287.4066805976526,33.092336651365045,16.188080310821533,0.6953497,3.29587329198233
56.EF_10 happy_2.wav,HAPPY,1.877375,0.4787234042553192,296.92469660294296,64.59136032623212,20.859878063201904,0.555632,2.6632931619948064
56.EF_10 happy_3.wav,HAPPY,1.9626875,0.5989847715736041,342.77119935352323,51.406099276568895,16.74370765686035,0.31342635,4.076043690093304
56.EF_10 happy_4.wav,HAPPY,2.048,0.5463414634146342,332.04562615358105,63.072822210168766,24.21823740005493,0.5132538,2.44140625
56.EF_10 happy_5.wav,HAPPY,1.792,0.49444444444444446,314.09657177007443,65.2831901526129,15.219147205352783,0.61682236,3.90625
56.TF_7_happy_1 - Copy.wav,HAPPY,3.584,0.39275766016713093,310.7481033470433,37.97670365390336,10.054023265838623,0.5613444,3.627232142857143
56.TF_7_happy_1.wav,HAPPY,3.584,0.39275766016713093,310.7481033470433,37.97670365390336,10.054023265838623,0.5613444,3.627232142857143
56.TF_7_happy_2.wav,HAPPY,3.328,0.17717717717717718,341.0295921301436,52.98337291928353,8.87523353099823,1.0874956,4.206730769230769
56.TF_7_happy_3.wav,HAPPY,2.9866875,0.42474916387959866,358.8280573290781,75.09336811505386,11.831246614456177,0.76510686,3.348190930587817
56.TF_7_happy_4.wav,HAPPY,3.84,0.23636363636363636,336.0028998512312,60.0571606482541,10.345028638839722,1.3499974,4.6875
56.TF_7_happy_5.wav,HAPPY,2.816,0.22340425531914893,344.9508484955743,74.79084314507084,10.347003936767578,1.1701437,5.326704545454546
57.EF_10 happy_1.wav,HAPPY,2.816,0.4326241134751773,382.3872332665255,24.56684252202725,9.943093657493591,0.4983048,2.1306818181818183
57.EF_10 happy_2.wav,HAPPY,2.4746875,0.38306451612903225,260.40171353019446,138.56157949179754,9.382604956626892,0.52691156,4.445005682535673
57.EF_10 happy_3.wav,HAPPY,2.9866875,0.44481605351170567,340.46813695844673,71.44955107452043,11.200023889541626,0.6656402,3.6830100236465984
57.EF_10 happy_4.wav,HAPPY,1.9626875,0.41624365482233505,375.81777483017873,51.323176567507296,10.313966274261475,0.5373874,2.547527306308315
57.EF_10 happy_5.wav,HAPPY,2.645375,0.5622641509433962,350.9327842665474,38.647627999567085,,0.32180774,3.0241459150404006
57.TF_7_happy_1.wav,HAPPY,3.072,0.30194805194805197,357.933086186652,56.50882239527555,8.494593501091003,0.6010312,5.208333333333333
57.TF_7_happy_2.wav,HAPPY,3.072,0.17532467532467533,331.51821145339335,69.99955671968304,7.552058100700378,0.7229042,4.8828125
57.TF_7_happy_3.wav,HAPPY,2.304,0.08658008658008658,331.301804464953,56.30306646160223,7.158187627792358,0.8773009,6.510416666666667
57.TF_7_happy_4.wav,HAPPY,3.669375,0.30517711171662126,335.35178458238374,55.39858028736627,10.228948593139648,0.73640656,3.8153636518480667
57.TF_7_happy_5.wav,HAPPY,2.4746875,0.2701612903225806,327.2995615135381,32.79256206805976,10.131844282150269,0.647554,4.040914256850613
58.EF_7 happy_1.wav,HAPPY,2.4746875,0.16129032258064516,278.4034122767529,30.254934089900452,8.767067790031433,0.70225143,5.253188533905797
58.EF_7 happy_2.wav,HAPPY,2.816,0.574468085106383,341.88712995002084,46.414573803972296,10.443947315216064,0.49218413,2.1306818181818183
58.EF_7 happy_3.wav,HAPPY,2.9866875,0.5652173913043478,354.4729443638502,48.6878122613282,11.495778560638428,0.58383286,3.348190930587817
58.EF_7 happy_4.wav,HAPPY,3.2426875,0.4307692307692308,336.6690372244252,72.11866391454372,10.80378770828247,0.5284858,3.0838617658963434
58.EF_7 happy_5.wav,HAPPY,2.645375,0.2792452830188679,392.18754265388895,65.75930602203204,8.443713784217834,0.6038921,4.536218872560601
58.TM_7_happy_1.wav,HAPPY,2.048,0.2048780487804878,366.6337208600216,93.70831568987792,9.803705215454102,1.2060223,4.8828125
58.TM_7_happy_2.wav,HAPPY,2.304,0.42424242424242425,380.81195383774923,47.381280447885736,12.9071044921875,0.68661636,3.4722222222222223
58.TM_7_happy_3.wav,HAPPY,2.4746875,0.3387096774193548,427.5321721738322,29.485461348687938,11.120003461837769,0.8143093,4.849097108220735
58.TM_7_happy_4.wav,HAPPY,2.816,0.5106382978723404,418.18571726407873,67.78105150781892,11.933130025863647,0.43064147,3.5511363636363638
58.TM_7_happy_5.wav,HAPPY,1.792,0.2111111111111111,364.80776676899376,51.475659654985876,9.98114824295044,1.19084,5.580357142857142
59.EM_9 happy_1.wav,HAPPY,1.621375,0.08588957055214724,336.9111066885375,20.360299135676083,6.806451678276062,0.9633555,6.784365122195667
59.EM_9 happy_2.wav,HAPPY,2.9866875,0.5050167224080268,302.3913228879085,17.322388956708778,13.357760906219482,0.6301581,2.6785527444702533
59.EM_9 happy_3.wav,HAPPY,2.816,0.41843971631205673,287.0655937165589,32.12383436944516,10.817961692810059,0.56752837,2.8409090909090913
59.EM_9 happy_4.wav,HAPPY,2.389375,0.23430962343096234,290.3693198013552,48.08101879047984,9.24669086933136,0.7811328,5.022233847763537
59.EM_9 happy_5.wav,HAPPY,2.389375,0.28451882845188287,283.9577239771462,51.99939773949522,8.78267526626587,0.6098341,5.022233847763537
59.TM_7_happy_1.wav,HAPPY,2.816,0.1773049645390071,376.472463803399,67.91309300763987,10.801231861114502,1.4903507,4.616477272727273
59.TM_7_happy_2.wav,HAPPY,2.7306875,0.3357664233576642,381.11908835142617,66.43377119630726,12.833561897277832,1.3454558,4.760705866196699
59.TM_7_happy_3.wav,HAPPY,2.7306875,0.2591240875912409,373.3709437103968,52.392329785611956,11.581065654754639,1.0395049,3.6620814355359226
59.TM_7_happy_4.wav,HAPPY,2.9866875,0.3277591973244147,344.2358771029861,58.16205888055823,12.842763662338257,0.90057635,4.352648209764162
59.TM_7_happy_5.wav,HAPPY,2.816,0.574468085106383,343.0186927292219,59.855793602706434,17.57120132446289,0.8064872,2.1306818181818183
6.EF_6 happy_1.wav,HAPPY,2.133375,0.48130841121495327,337.4411789117807,30.5979233677403,13.105603456497192,0.7145313,3.7499267592429835
6.EF_6 happy_2.wav,HAPPY,2.133375,0.5327102803738317,318.88857655828383,23.627147177846012,11.913470029830933,0.5930707,2.8124450694322376
